,Age,Education,Status,Income,Kid,Teen,Duration,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1025,57,Postgraduate,Couple,56320.0,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4
1026,46,Graduate,Alone,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7
1027,37,Undergraduate,Alone,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9
1028,66,Postgraduate,Alone,32173.0,0,1,2013-01-08,0,18,0,2,0,0,2,1,1,0,3,4
1029,60,Undergraduate,Couple,68316.0,0,1,2012-04-11,54,806,80,161,120,11,33,5,10,7,10,6
1030,53,Graduate,Couple,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3
1031,53,Graduate,Alone,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3
1032,55,Graduate,Couple,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2
1033,47,Undergraduate,Couple,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8
1034,51,Graduate,Couple,79593.0,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2
1035,44,Graduate,Alone,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8
1036,66,Postgraduate,Couple,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4
1037,52,Postgraduate,Alone,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7
1038,53,Postgraduate,Couple,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6
1039,71,Graduate,Couple,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5
1040,65,Graduate,Couple,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3
1041,70,Graduate,Couple,38998.0,1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8
1042,33,Graduate,Alone,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19
1043,62,Graduate,Couple,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2
1044,38,Graduate,Couple,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6
1045,59,Postgraduate,Alone,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7
1046,58,Postgraduate,Couple,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4
1047,64,Postgraduate,Couple,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3
1048,40,Graduate,Couple,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8
1049,58,Graduate,Couple,44529.0,0,1,2013-05-07,98,538,13,91,17,6,26,6,6,2,11,5
1050,59,Undergraduate,Couple,70924.0,0,0,2014-07-04,41,635,114,254,132,152,76,1,6,6,7,3
1051,58,Postgraduate,Couple,28764.0,1,1,2014-05-06,16,8,0,3,0,0,1,1,1,0,2,8
1052,75,Postgraduate,Couple,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5
1053,54,Undergraduate,Alone,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6
1054,41,Postgraduate,Couple,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7
1055,39,Graduate,Alone,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2
1056,50,Graduate,Couple,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8
1057,73,Postgraduate,Couple,53312.0,0,0,2013-09-08,32,241,0,12,0,0,25,1,5,1,5,7
1058,72,Graduate,Alone,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3
1059,37,Graduate,Couple,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1
1060,75,Postgraduate,Couple,62845.0,1,1,2012-01-10,3,1099,0,45,0,0,34,11,3,4,10,8
1061,66,Graduate,Couple,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5
1062,37,Postgraduate,Alone,42000.0,0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5
1063,51,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5
1064,60,Postgraduate,Couple,65526.0,0,1,2014-11-04,22,397,19,69,12,0,9,1,4,4,8,2
1065,63,Graduate,Couple,16860.0,1,1,2012-12-09,19,10,4,4,3,3,14,3,1,1,3,7
1066,32,Graduate,Alone,83528.0,0,0,2014-01-05,7,530,117,678,134,44,147,1,4,10,8,1
1067,59,Undergraduate,Alone,64176.0,0,1,2012-03-08,52,1215,33,249,64,116,149,8,8,9,8,6
1068,68,Graduate,Alone,22304.0,0,0,2012-04-08,91,3,2,7,0,4,2,1,1,0,2,8
1069,46,Graduate,Couple,67023.0,0,0,2014-04-03,93,444,44,382,11,8,17,1,3,7,13,2
1070,53,Postgraduate,Couple,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8
1071,58,Graduate,Couple,70713.0,0,1,2012-03-12,23,736,114,279,82,76,190,6,5,6,8,3
1072,69,Graduate,Couple,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6
1073,71,Graduate,Couple,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5
1074,66,Graduate,Couple,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6
1075,63,Graduate,Couple,88347.0,0,0,2013-03-07,32,1050,178,555,77,138,118,1,4,7,9,1
1076,43,Postgraduate,Couple,87171.0,0,0,2013-01-05,27,1001,44,107,58,44,44,1,6,7,11,2
1077,48,Undergraduate,Couple,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7
1078,56,Postgraduate,Alone,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5
1079,46,Postgraduate,Couple,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7
1080,59,Graduate,Alone,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2
1081,53,Graduate,Couple,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9
1082,68,Graduate,Couple,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3
1083,42,Graduate,Couple,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4
1084,54,Postgraduate,Alone,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3
1085,47,Graduate,Couple,54233.0,0,1,2013-04-02,46,652,8,158,21,0,142,4,11,6,5,8
1086,54,Graduate,Alone,24163.0,1,1,2013-12-10,3,4,1,7,2,1,2,2,1,0,3,4
1087,66,Postgraduate,Couple,84460.0,0,0,2013-04-01,80,152,27,103,106,54,81,0,9,9,4,5
1088,41,Graduate,Couple,43776.0,1,0,2014-03-05,77,8,0,9,2,1,3,1,1,0,2,6
1089,66,Postgraduate,Alone,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2
1090,51,Postgraduate,Couple,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2
1091,50,Postgraduate,Alone,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5
1092,65,Graduate,Couple,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2
1093,52,Postgraduate,Alone,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8
1094,59,Postgraduate,Couple,57236.0,1,1,2014-12-03,22,105,0,9,2,1,4,3,2,1,4,3
1095,45,Graduate,Alone,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4
1096,66,Graduate,Alone,79803.0,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1
1097,38,Undergraduate,Alone,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1
1098,42,Postgraduate,Couple,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7
1099,45,Graduate,Couple,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5
1100,49,Graduate,Alone,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1
1101,45,Undergraduate,Couple,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5
1102,38,Graduate,Couple,38508.0,1,0,2013-02-08,95,120,19,206,25,19,54,6,7,2,5,8
1103,54,Graduate,Couple,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5
1104,52,Graduate,Couple,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8
1105,64,Postgraduate,Alone,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2
1106,72,Postgraduate,Couple,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5
1107,54,Undergraduate,Couple,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5
1108,50,Undergraduate,Couple,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5
1109,59,Graduate,Couple,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4
1110,70,Graduate,Alone,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1
1111,41,Undergraduate,Alone,81698.0,0,0,2013-01-03,1,709,45,115,30,160,45,1,8,2,5,5
1112,51,Postgraduate,Alone,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5
1113,64,Postgraduate,Alone,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1
1114,40,Postgraduate,Alone,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8
1115,53,Graduate,Couple,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6
1116,41,Postgraduate,Couple,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8
1117,41,Postgraduate,Couple,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6
1118,58,Undergraduate,Couple,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8
1119,46,Undergraduate,Couple,47025.0,0,1,2013-12-09,98,508,11,59,23,5,29,5,11,1,6,9
1120,56,Graduate,Alone,70566.0,0,1,2013-06-10,4,381,28,215,84,28,21,2,6,5,9,3
1121,45,Postgraduate,Couple,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7
1122,51,Postgraduate,Alone,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7
1123,45,Graduate,Alone,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3
1124,70,Graduate,Couple,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7
1125,62,Graduate,Alone,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8
1126,58,Graduate,Alone,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8
1127,47,Graduate,Couple,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3
1128,39,Undergraduate,Alone,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4
1129,72,Undergraduate,Alone,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4
1130,73,Postgraduate,Couple,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7
1131,57,Graduate,Alone,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7
1132,46,Graduate,Couple,42693.0,1,0,2014-07-06,29,8,4,20,6,3,16,1,1,0,3,5
1133,48,Graduate,Couple,85606.0,0,1,2012-12-11,89,717,42,864,219,30,84,2,6,7,9,3
1134,39,Graduate,Alone,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4
1135,50,Undergraduate,Couple,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6
1136,56,Postgraduate,Couple,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9
1137,62,Postgraduate,Alone,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1
1138,35,Postgraduate,Alone,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5
1139,63,Graduate,Couple,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7
1140,71,Postgraduate,Couple,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4
1141,35,Graduate,Couple,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5
1142,46,Undergraduate,Alone,21282.0,1,0,2014-11-05,76,1,5,8,4,8,20,2,2,1,2,6
1143,62,Postgraduate,Alone,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7
1144,79,Graduate,Alone,63285.0,0,0,2013-05-11,84,508,124,249,50,38,134,1,6,5,13,3
1145,50,Postgraduate,Couple,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4
1146,43,Graduate,Couple,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6
1147,68,Graduate,Couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8
1148,70,Postgraduate,Couple,57744.0,0,1,2013-12-11,91,350,3,39,0,0,19,2,9,1,4,8
1149,38,Graduate,Alone,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9
1150,81,Postgraduate,Alone,57513.0,0,0,2013-06-07,59,735,40,183,52,20,30,2,9,3,13,6
1151,60,Graduate,Couple,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6
1152,45,Graduate,Couple,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8
1153,50,Graduate,Couple,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2
1154,64,Postgraduate,Couple,54197.0,0,1,2014-03-04,16,162,6,37,6,13,13,2,1,3,6,1
1155,61,Postgraduate,Alone,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7
1156,48,Graduate,Couple,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7
1157,50,Graduate,Couple,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4
1158,63,Graduate,Couple,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1
1159,73,Graduate,Couple,57304.0,0,1,2013-11-03,61,356,80,329,138,17,106,2,7,6,10,5
1160,59,Graduate,Couple,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5
1161,68,Graduate,Couple,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8
1162,59,Graduate,Couple,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7
1163,30,Graduate,Couple,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2
1164,50,Postgraduate,Couple,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7
1165,52,Graduate,Couple,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4
1166,56,Undergraduate,Couple,48985.0,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3
1167,56,Graduate,Couple,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8
1168,76,Graduate,Couple,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2
1169,55,Graduate,Alone,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1
1170,28,Undergraduate,Couple,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5
1171,50,Undergraduate,Couple,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8
1172,34,Postgraduate,Couple,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5
1173,67,Postgraduate,Couple,66726.0,1,1,2014-12-01,61,349,7,35,0,0,47,3,8,2,4,7
1174,45,Undergraduate,Couple,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8
1175,64,Postgraduate,Couple,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5
1176,72,Postgraduate,Couple,33444.0,1,1,2012-03-11,24,8,0,8,0,0,2,1,1,0,2,8
1177,43,Graduate,Couple,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3
1178,43,Graduate,Alone,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5
1179,33,Postgraduate,Alone,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1
1180,74,Graduate,Couple,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7
1181,67,Graduate,Couple,43140.0,0,1,2013-05-01,68,134,8,76,6,0,11,1,4,1,5,6
1182,63,Postgraduate,Alone,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7
1183,66,Undergraduate,Alone,15056.0,1,1,2013-03-05,76,6,12,3,21,6,40,5,2,2,3,5
1184,53,Graduate,Alone,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,1,0,2,7
1185,39,Graduate,Alone,22327.0,1,0,2013-02-08,94,5,4,8,2,0,5,1,1,0,3,5
1186,59,Graduate,Couple,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4
1187,72,Postgraduate,Alone,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4
1188,62,Postgraduate,Couple,31497.0,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8
1189,50,Undergraduate,Couple,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5
1190,54,Postgraduate,Alone,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3
1191,55,Postgraduate,Alone,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4
1192,64,Graduate,Alone,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4
1193,72,Graduate,Alone,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5
1194,55,Postgraduate,Couple,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6
1195,56,Postgraduate,Alone,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6
1196,59,Undergraduate,Couple,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4
1197,55,Postgraduate,Couple,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8
1198,52,Postgraduate,Couple,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1
1199,63,Undergraduate,Alone,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5
1200,47,Graduate,Couple,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4
1201,65,Graduate,Couple,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7
1202,66,Postgraduate,Couple,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4
1203,45,Graduate,Alone,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7
1204,67,Postgraduate,Couple,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1
1205,68,Postgraduate,Couple,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8
1206,59,Postgraduate,Couple,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2
1207,34,Graduate,Couple,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7
1208,67,Postgraduate,Couple,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5
1209,59,Graduate,Couple,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7
1210,67,Graduate,Couple,42213.0,0,1,2013-12-10,96,309,3,24,4,3,20,2,5,1,7,7
1211,69,Graduate,Couple,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1
1212,52,Graduate,Couple,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4
1213,55,Graduate,Couple,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3
1214,52,Graduate,Couple,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6
1215,49,Graduate,Alone,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6
1216,59,Graduate,Alone,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3
1217,61,Postgraduate,Couple,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9
1218,33,Postgraduate,Couple,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2
1219,61,Graduate,Alone,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7
1220,38,Undergraduate,Alone,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8
1221,51,Graduate,Couple,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8
1222,67,Undergraduate,Alone,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4
1223,43,Graduate,Couple,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8
1224,66,Postgraduate,Alone,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5
1225,65,Postgraduate,Couple,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3
1226,69,Postgraduate,Alone,61284.0,0,0,2013-12-10,76,618,15,106,20,7,45,1,11,2,8,6
1227,38,Graduate,Couple,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5
1228,49,Postgraduate,Couple,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4
1229,69,Postgraduate,Couple,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7
1230,53,Graduate,Alone,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8
1231,38,Postgraduate,Couple,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5
1232,46,Graduate,Alone,41986.0,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4
1233,41,Graduate,Couple,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8
1234,48,Postgraduate,Couple,37395.0,1,0,2014-02-05,47,18,0,9,0,1,11,1,1,0,3,6
1235,53,Graduate,Couple,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6
1236,68,Postgraduate,Couple,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3
1237,52,Graduate,Couple,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2
1238,35,Graduate,Couple,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8
1239,72,Graduate,Alone,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6
1240,40,Undergraduate,Alone,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7
1241,57,Postgraduate,Couple,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4
1242,62,Graduate,Alone,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1
1243,77,Postgraduate,Couple,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1
1244,46,Postgraduate,Couple,27683.0,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8
1245,53,Graduate,Alone,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20
1246,32,Undergraduate,Alone,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9
1247,56,Graduate,Couple,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5
1248,51,Postgraduate,Couple,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8
1249,49,Graduate,Couple,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6
1250,59,Postgraduate,Couple,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3
1251,72,Graduate,Couple,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4
1252,57,Postgraduate,Couple,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6
1253,52,Graduate,Couple,74716.0,0,1,2013-12-09,92,133,27,421,13,195,71,2,7,3,5,4
1254,61,Graduate,Alone,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6
1255,54,Postgraduate,Couple,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7
1256,69,Undergraduate,Couple,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6
1257,49,Graduate,Couple,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2
1258,48,Graduate,Couple,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6
1259,55,Graduate,Couple,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2
1260,51,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5
1261,41,Postgraduate,Alone,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2
1262,42,Postgraduate,Couple,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3
1263,64,Graduate,Couple,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8
1264,72,Graduate,Alone,47139.0,1,1,2014-06-03,2,46,0,12,0,2,23,2,2,1,2,7
1265,49,Graduate,Alone,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1
1266,61,Postgraduate,Couple,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8
1267,54,Graduate,Couple,19656.0,1,0,2013-08-02,94,25,4,9,6,8,32,3,2,1,3,7
1268,76,Postgraduate,Couple,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6
1269,66,Undergraduate,Alone,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2
1270,80,Graduate,Couple,55956.0,0,0,2014-07-04,22,760,38,104,50,9,38,2,7,3,4,4
1271,61,Postgraduate,Alone,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3
1272,52,Graduate,Alone,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8
1273,58,Postgraduate,Couple,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8
1274,56,Postgraduate,Alone,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8
1275,53,Graduate,Couple,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8
1276,49,Postgraduate,Couple,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6
